id,men_may,fecha,id_departamento,id_sexo,id_nacionalidad,id_involucramiento,id_delito,id_capitulo,id_tipo_fallo,id_titulo,id_tipo_ley
33379,True,2023-07-01,22,1,1,8,0,0,1,0,0
33380,True,2023-09-01,22,1,1,8,,0,3,0,6
33381,True,2023-09-01,1,2,1,9,70,13,3,0,5
33382,True,2023-09-01,1,1,1,9,69,13,3,0,5
33383,True,2023-07-01,22,1,1,8,1,1,3,0,1
33384,True,2023-08-01,22,1,1,10,0,0,3,0,0
33385,True,2023-08-01,22,1,1,10,0,0,3,0,0
33386,True,2023-07-01,22,1,1,9,19,6,3,3,1
33387,True,2023-08-01,22,2,1,10,0,0,3,0,0
33388,True,2023-08-01,22,2,1,10,85,17,3,4,1
33389,True,2023-07-01,22,1,1,9,7,2,3,0,1
33390,True,2023-08-01,22,2,1,9,85,17,3,4,1
33391,True,2023-07-01,22,1,1,10,0,0,3,0,0
33392,True,2023-08-01,22,1,1,9,1,1,3,0,1
33393,True,2023-07-01,22,1,1,10,2,1,3,0,1
33394,True,2023-09-01,22,1,1,10,0,0,3,0,0
33395,True,2023-07-01,22,1,1,10,0,0,3,0,0
33396,True,2023-08-01,22,1,1,10,0,0,3,0,0
33397,True,2023-07-01,22,1,1,10,,0,3,0,6
33398,True,2023-09-01,22,1,1,10,0,0,3,0,0
33399,True,2023-07-01,1,1,1,9,70,13,3,0,5
33400,True,2023-08-01,22,1,1,10,0,0,3,0,0
33401,True,2023-07-01,22,1,1,10,0,0,3,0,0
33402,True,2023-08-01,22,1,1,10,0,0,3,0,0
33403,True,2023-08-01,22,1,1,10,0,0,3,0,0
33404,True,2023-08-01,22,1,1,10,0,0,3,0,0
33405,True,2023-07-01,22,1,1,10,0,0,3,0,0
33406,True,2023-08-01,22,1,1,8,1,1,3,0,1
33407,True,2023-07-01,22,1,1,10,1,1,3,0,1
33408,True,2023-08-01,22,1,1,10,,3,3,0,1
33409,True,2023-08-01,22,1,1,10,0,0,3,0,0
33410,True,2023-08-01,22,1,1,10,0,0,3,0,0
33411,True,2023-09-01,22,1,1,10,0,0,3,0,0
33412,True,2023-09-01,22,1,1,10,88,0,3,0,6
33413,True,2023-09-01,22,2,1,9,0,0,1,0,0
33414,True,2023-09-01,22,1,1,10,0,0,3,0,0
33415,True,2023-07-01,22,2,1,9,85,17,3,4,1
33416,True,2023-09-01,22,1,1,10,,3,3,0,1
33417,True,2023-07-01,22,1,1,8,0,0,1,0,0
33418,True,2023-07-01,22,1,1,9,0,0,1,0,0
33419,True,2023-09-01,22,1,1,8,7,2,3,0,1
33420,True,2023-07-01,22,1,1,8,0,0,1,0,0
33421,True,2023-07-01,24,1,1,9,1,1,3,0,1
33422,True,2023-08-01,24,2,1,9,82,15,3,3,1
33423,True,2023-09-01,24,1,1,9,1,1,3,0,1
33424,True,2023-09-01,24,2,1,9,82,15,3,3,1
33425,True,2023-08-01,24,1,1,9,,0,3,0,6
33426,True,2023-08-01,24,1,1,9,56,12,3,0,4
33427,True,2023-08-01,24,1,1,9,56,12,3,0,4
33428,True,2023-08-01,24,1,1,9,,0,1,0,6
33429,True,2023-09-01,24,1,1,9,0,0,3,0,0
33430,True,2023-07-01,24,1,1,9,82,15,3,3,1
33431,True,2023-09-01,24,1,1,9,17,5,3,3,1
33432,True,2023-07-01,24,2,1,9,82,15,3,3,1
33433,True,2023-09-01,24,1,1,9,,3,3,0,1
33434,True,2023-09-01,24,1,1,9,,3,3,0,1
33435,True,2023-09-01,24,1,1,9,1,1,3,0,1
33436,True,2023-08-01,24,1,1,9,0,0,3,0,0
33437,True,2023-09-01,24,1,1,9,19,6,3,3,1
33438,True,2023-08-01,24,1,1,9,19,6,3,3,1
33439,True,2023-09-01,24,1,1,9,1,1,3,0,1
33440,True,2023-08-01,24,1,1,9,0,0,3,0,0
33441,True,2023-08-01,24,1,1,9,,0,1,0,6
33442,True,2023-09-01,24,1,1,9,0,0,3,0,0
33443,True,2023-09-01,24,1,1,9,0,0,3,0,0
33444,True,2023-07-01,24,1,1,9,0,0,3,0,0
33445,True,2023-09-01,24,1,1,9,0,0,3,0,0
33446,True,2023-07-01,24,1,1,9,0,0,3,0,0
33447,True,2023-09-01,24,1,99,9,1,1,3,0,1
33448,True,2023-09-01,24,1,1,9,2,1,3,0,1
33449,True,2023-09-01,24,1,1,9,0,0,3,0,0
33450,True,2023-07-01,24,1,1,9,,1,3,0,1
33451,True,2023-07-01,24,1,1,9,0,0,1,0,0
33452,True,2023-08-01,24,2,1,9,5,1,3,0,1
33453,True,2023-07-01,24,1,1,9,0,0,3,0,0
33454,True,2023-07-01,24,1,1,9,,0,3,0,6
33455,True,2023-08-01,24,1,1,9,0,0,3,0,0
33456,True,2023-08-01,24,2,1,9,82,15,3,3,1
33457,True,2023-08-01,24,1,1,9,0,0,3,0,0
33458,True,2023-09-01,24,2,1,9,82,15,3,3,1
33459,True,2023-08-01,24,1,1,9,0,0,1,0,0
33460,True,2023-09-01,24,1,1,9,1,1,3,0,1
33461,True,2023-09-01,24,1,1,9,19,6,3,3,1
33462,True,2023-07-01,24,2,1,9,0,0,1,0,0
33463,True,2023-09-01,24,2,1,9,,3,3,0,1
33464,True,2023-09-01,24,1,1,9,0,0,3,0,0
33465,True,2023-07-01,24,1,1,9,0,0,3,0,0
33466,True,2023-08-01,24,1,1,9,0,0,3,0,0
33467,True,2023-08-01,1,2,1,9,82,15,3,3,1
33468,True,2023-07-01,1,2,1,9,82,15,3,3,1
33469,True,2023-08-01,24,1,1,9,0,0,1,0,0
33470,True,2023-07-01,24,1,1,9,,3,3,0,1
33471,True,2023-09-01,24,1,1,9,19,6,3,3,1
33472,True,2023-09-01,24,1,1,9,,3,3,0,1
33473,True,2023-09-01,24,1,1,9,1,1,3,0,1
33474,True,2023-09-01,24,1,1,9,1,1,3,0,1
33475,True,2023-09-01,24,2,1,9,15,4,3,0,1
33476,True,2023-09-01,24,1,1,9,0,0,3,0,0
33477,True,2023-07-01,24,1,1,9,0,0,3,0,0
33478,True,2023-09-01,24,2,1,9,0,0,3,0,0
33479,True,2023-09-01,24,1,1,9,0,0,3,0,0
33480,True,2023-08-01,24,1,1,9,82,15,3,3,1
33481,True,2023-07-01,24,1,1,9,0,0,3,0,0
33482,True,2023-07-01,24,1,1,9,0,0,3,0,0
33483,True,2023-08-01,24,1,1,9,1,1,3,0,1
33484,True,2023-09-01,24,2,1,9,0,0,1,0,0
33485,True,2023-08-01,24,1,1,9,,0,1,0,6
33486,True,2023-09-01,24,1,1,9,,3,3,0,1
33487,True,2023-07-01,24,1,1,9,82,15,3,3,1
33488,True,2023-09-01,24,1,1,9,1,1,3,0,1
33489,True,2023-08-01,24,1,1,9,56,12,1,0,4
33490,True,2023-09-01,24,1,1,9,0,0,1,0,0
33491,True,2023-08-01,24,1,1,8,0,0,1,0,0
33492,True,2023-09-01,24,1,1,8,,0,3,0,6
33493,True,2023-09-01,24,1,1,9,0,0,3,0,0
33494,True,2023-07-01,24,1,1,9,85,17,3,4,1
33495,True,2023-07-01,24,1,1,9,85,17,3,4,1
33496,True,2023-08-01,24,1,1,9,1,1,1,0,1
33497,True,2023-08-01,24,1,1,9,0,0,1,0,0
33498,True,2023-09-01,24,1,1,9,0,0,3,0,0
33499,True,2023-07-01,24,1,1,9,0,0,1,0,0
33500,True,2023-07-01,24,1,1,9,0,0,1,0,0
33501,True,2023-08-01,24,1,1,9,117,0,1,0,6
33502,True,2023-09-01,24,1,1,9,19,6,3,3,1
33503,True,2023-09-01,24,1,1,9,,0,3,0,6
33504,True,2023-09-01,24,1,1,9,,3,3,0,1
33505,True,2023-09-01,24,1,1,9,1,1,3,0,1
33506,True,2023-08-01,24,1,1,9,,0,3,0,6
33507,True,2023-09-01,24,1,1,9,0,0,3,0,0
33508,True,2023-08-01,24,1,1,9,0,0,1,0,0
33509,True,2023-08-01,24,1,1,9,1,1,3,0,1
33510,True,2023-09-01,24,1,1,9,,0,1,0,6
33511,True,2023-09-01,24,1,1,8,,0,3,0,6
33512,True,2023-08-01,2,1,1,9,57,12,3,0,4
33513,True,2023-09-01,2,1,1,9,0,0,3,0,0
33514,True,2023-09-01,2,1,1,9,57,12,3,0,4
33515,True,2023-08-01,2,1,1,9,0,0,3,0,0
33516,True,2023-09-01,2,1,1,9,0,0,1,0,0
33517,True,2023-09-01,2,1,1,9,57,12,3,0,4
33518,True,2023-08-01,2,1,1,9,0,0,3,0,0
33519,True,2023-09-01,2,1,1,9,0,0,3,0,0
33520,True,2023-09-01,2,1,1,9,0,0,3,0,0
33521,True,2023-08-01,2,1,99,9,0,0,3,0,0
33522,True,2023-08-01,2,1,1,9,0,0,3,0,0
33523,True,2023-08-01,2,1,1,9,0,0,3,0,0
33524,True,2023-08-01,2,1,1,9,0,0,3,0,0
33525,True,2023-09-01,2,1,1,9,0,0,3,0,0
33526,True,2023-09-01,2,1,1,9,1,1,3,0,1
33527,True,2023-08-01,2,1,1,9,0,0,3,0,0
33528,True,2023-07-01,2,2,1,9,82,15,3,3,1
33529,True,2023-08-01,2,1,1,9,57,12,3,0,4
33530,True,2023-09-01,2,1,1,9,0,0,3,0,0
33531,True,2023-09-01,18,1,1,8,0,0,3,0,0
33532,True,2023-09-01,18,1,1,8,0,0,3,0,0
33533,True,2023-07-01,18,1,1,9,0,0,3,0,0
33534,True,2023-08-01,18,1,1,9,0,0,1,0,0
33535,True,2023-08-01,18,1,1,10,0,0,3,0,0
33536,True,2023-09-01,18,2,99,8,0,0,3,0,0
33537,True,2023-08-01,18,1,1,9,7,2,3,0,1
33538,True,2023-09-01,18,1,1,10,0,0,3,0,0
33539,True,2023-08-01,18,1,1,9,7,2,1,0,1
33540,True,2023-09-01,18,1,1,8,,0,3,0,6
33541,True,2023-08-01,18,1,1,10,,1,3,0,1
33542,True,2023-07-01,18,1,1,8,,3,1,0,1
33543,True,2023-07-01,18,2,1,10,82,15,3,3,1
33544,True,2023-09-01,18,1,1,9,0,0,3,0,0
33545,True,2023-09-01,18,1,1,8,,3,1,0,1
33546,True,2023-09-01,18,1,1,10,84,14,3,0,1
33547,True,2023-08-01,18,1,1,8,7,2,3,0,1
33548,True,2023-08-01,18,1,1,10,,1,3,0,1
33549,True,2023-07-01,18,2,1,8,82,15,1,3,1
33550,True,2023-08-01,18,1,1,8,1,1,3,0,1
33551,True,2023-08-01,18,1,1,8,0,0,3,0,0
33552,True,2023-08-01,18,1,1,9,0,0,1,0,0
33553,True,2023-07-01,18,2,1,10,82,15,3,3,1
33554,True,2023-08-01,18,1,1,9,7,2,3,0,1
33555,True,2023-08-01,18,1,1,10,,3,3,0,1
33556,True,2023-08-01,18,1,1,8,,0,3,0,6
33557,True,2023-08-01,18,1,1,8,,3,3,0,1
33558,True,2023-09-01,18,1,1,8,90,0,3,0,6
33559,True,2023-09-01,18,1,1,10,85,17,3,4,1
33560,True,2023-08-01,18,1,1,9,0,0,1,0,0
33561,True,2023-08-01,18,1,1,8,0,0,1,0,0
33562,True,2023-09-01,18,1,1,8,7,2,3,0,1
33563,True,2023-07-01,18,1,1,9,0,0,3,0,0
33564,True,2023-08-01,18,1,1,8,82,15,3,3,1
33565,True,2023-07-01,18,1,1,8,1,1,1,0,1
33566,True,2023-09-01,18,1,1,8,1,1,1,0,1
33567,True,2023-09-01,18,1,1,8,7,2,3,0,1
33568,True,2023-09-01,18,1,1,10,,3,3,0,1
33569,True,2023-08-01,1,1,1,9,0,0,3,0,0
33570,True,2023-07-01,18,1,1,8,49,11,3,0,3
33571,True,2023-07-01,18,1,1,8,47,11,3,0,3
33572,True,2023-09-01,18,1,1,10,84,14,3,0,1
33573,True,2023-09-01,18,1,1,10,,1,3,0,1
33574,True,2023-07-01,18,1,1,9,,3,1,0,1
33575,True,2023-09-01,18,1,1,9,0,0,3,0,0
33576,True,2023-07-01,18,1,1,8,7,2,1,0,1
33577,True,2023-08-01,18,2,1,10,89,23,3,0,7
33578,True,2023-09-01,18,1,1,10,,3,3,0,1
33579,True,2023-07-01,18,1,1,8,47,11,3,0,3
33580,True,2023-07-01,18,1,1,8,,3,1,0,1
33581,True,2023-09-01,18,1,1,8,15,4,3,0,1
33582,True,2023-07-01,18,1,1,8,0,0,1,0,0
33583,True,2023-09-01,18,1,1,8,1,1,3,0,1
33584,True,2023-07-01,18,1,1,8,1,1,1,0,1
33585,True,2023-08-01,18,1,1,8,7,2,1,0,1
33586,True,2023-08-01,18,1,1,10,85,17,3,4,1
33587,True,2023-08-01,18,1,1,9,,3,1,0,1
33588,True,2023-08-01,18,1,1,8,82,15,3,3,1
33589,True,2023-07-01,18,1,1,8,7,2,3,0,1
33590,True,2023-07-01,18,1,1,8,47,11,3,0,3
33591,True,2023-08-01,18,2,1,10,,3,3,0,1
33592,True,2023-09-01,18,2,1,8,0,0,3,0,0
33593,True,2023-08-01,18,1,1,8,,3,3,0,1
33594,True,2023-09-01,18,1,1,9,84,14,3,0,1
33595,True,2023-07-01,18,1,1,8,1,1,1,0,1
33596,True,2023-08-01,18,1,1,9,0,0,1,0,0
33597,True,2023-07-01,18,1,1,8,7,2,3,0,1
33598,True,2023-08-01,18,1,1,8,,0,1,0,6
33599,True,2023-09-01,18,1,1,8,1,1,3,0,1
33600,True,2023-07-01,1,1,1,9,,0,3,0,6
33601,True,2023-09-01,18,1,1,10,117,0,3,0,6
33602,True,2023-09-01,1,1,1,9,0,0,1,0,0
33603,True,2023-08-01,18,1,1,9,7,2,1,0,1
33604,True,2023-08-01,18,1,1,10,17,5,3,3,1
33605,True,2023-08-01,18,1,1,10,1,1,3,0,1
33606,True,2023-07-01,1,1,99,9,70,13,3,0,5
33607,True,2023-07-01,18,1,1,10,0,0,3,0,0
33608,True,2023-07-01,18,1,1,8,7,2,1,0,1
33609,True,2023-07-01,18,1,1,8,47,11,3,0,3
33610,True,2023-09-01,18,1,1,10,84,14,3,0,1
33611,True,2023-09-01,18,1,1,8,0,0,3,0,0
33612,True,2023-09-01,18,1,1,9,0,0,3,0,0
33613,True,2023-08-01,18,3,1,9,0,0,3,0,0
33614,True,2023-08-01,18,1,1,9,7,2,1,0,1
33615,True,2023-07-01,18,1,1,8,56,12,1,0,4
33616,True,2023-07-01,18,1,1,8,0,0,3,0,0
33617,True,2023-07-01,18,1,1,8,47,11,3,0,3
33618,True,2023-09-01,18,1,1,10,,0,3,0,6
33619,True,2023-08-01,18,1,1,10,,1,3,0,1
33620,True,2023-08-01,1,1,1,9,82,15,3,3,1
33621,True,2023-08-01,18,1,1,8,,0,1,0,6
33622,True,2023-07-01,18,1,1,10,,3,3,0,1
33623,True,2023-08-01,18,1,1,8,1,1,1,0,1
33624,True,2023-07-01,1,1,1,9,82,15,3,3,1
33625,True,2023-09-01,18,1,1,8,,0,3,0,6
33626,True,2023-08-01,1,2,1,9,82,15,3,3,1
33627,True,2023-07-01,1,2,1,9,82,15,3,3,1
33628,True,2023-08-01,18,1,1,9,,3,1,0,1
33629,True,2023-08-01,1,1,1,9,82,15,3,3,1
33630,True,2023-07-01,18,2,1,10,82,15,3,3,1
33631,True,2023-08-01,18,1,1,10,,1,3,0,1
33632,True,2023-07-01,18,1,1,8,,0,3,0,6
33633,True,2023-09-01,18,1,1,8,1,1,1,0,1
33634,True,2023-08-01,18,1,1,8,1,1,1,0,1
33635,True,2023-07-01,18,1,1,9,1,1,1,0,1
33636,True,2023-09-01,18,1,1,9,0,0,3,0,0
33637,True,2023-09-01,18,1,1,8,,0,3,0,6
33638,True,2023-08-01,18,1,1,8,,0,3,0,6
33639,True,2023-08-01,18,1,1,10,0,0,3,0,0
33640,True,2023-08-01,18,1,1,9,0,0,1,0,0
33641,True,2023-08-01,18,1,1,8,0,0,1,0,0
33642,True,2023-09-01,18,1,1,10,,0,3,0,6
33643,True,2023-07-01,18,1,1,8,0,0,3,0,0
33644,True,2023-09-01,18,1,1,10,1,1,3,0,1
33645,True,2023-07-01,18,1,1,9,,3,1,0,1
33646,True,2023-07-01,18,1,1,8,1,1,3,0,1
33647,True,2023-07-01,18,1,1,8,5,1,1,0,1
33648,True,2023-07-01,18,1,1,8,19,6,1,3,1
33649,True,2023-08-01,18,1,1,8,0,0,3,0,0
33650,True,2023-08-01,18,1,1,10,,3,3,0,1
33651,True,2023-07-01,18,2,1,10,85,17,3,4,1
33652,True,2023-07-01,18,1,1,8,7,2,1,0,1
33653,True,2023-08-01,18,1,1,9,0,0,1,0,0
33654,True,2023-07-01,18,1,1,10,118,0,3,0,6
33655,True,2023-08-01,18,1,1,10,17,5,3,3,1
33656,True,2023-09-01,18,1,1,8,1,1,1,0,1
33657,True,2023-07-01,18,1,1,8,1,1,1,0,1
33658,True,2023-09-01,18,1,1,10,7,2,3,0,1
33659,True,2023-07-01,18,1,1,10,85,17,3,4,1
33660,True,2023-08-01,18,2,1,10,89,23,3,0,7
33661,True,2023-07-01,18,1,1,9,0,0,1,0,0
33662,True,2023-09-01,18,1,1,8,17,5,1,3,1
33663,True,2023-07-01,18,1,1,8,47,11,3,0,3
33664,True,2023-09-01,18,1,1,8,84,14,1,0,1
33665,True,2023-07-01,18,1,1,8,,0,3,0,6
33666,True,2023-09-01,1,2,99,9,82,15,3,3,1
33667,True,2023-08-01,18,1,1,9,,3,1,0,1
33668,True,2023-08-01,18,1,1,9,0,0,1,0,0
33669,True,2023-07-01,18,1,1,9,1,1,1,0,1
33670,True,2023-08-01,15,2,1,9,76,13,3,0,5
33671,True,2023-08-01,15,2,1,9,70,13,3,0,5
33672,True,2023-08-01,15,2,1,9,70,13,3,0,5
33673,True,2023-08-01,15,1,99,9,76,13,3,0,5
33674,True,2023-08-01,15,2,1,9,76,13,3,0,5
33675,True,2023-08-01,15,2,1,9,70,13,3,0,5
33676,True,2023-08-01,15,2,1,9,76,13,3,0,5
33677,True,2023-09-01,1,2,1,9,77,13,3,0,5
33678,True,2023-08-01,15,2,1,9,76,13,3,0,5
33679,True,2023-08-01,15,2,1,9,76,13,3,0,5
33680,True,2023-09-01,1,2,1,9,82,15,3,3,1
33681,True,2023-09-01,15,1,1,9,76,13,3,0,5
33682,True,2023-09-01,15,1,1,9,70,13,3,0,5
33683,True,2023-08-01,15,1,1,9,76,13,3,0,5
33684,True,2023-08-01,15,2,1,9,76,13,3,0,5
33685,True,2023-08-01,1,2,1,9,70,13,3,0,5
33686,True,2023-08-01,15,1,99,9,76,13,3,0,5
33687,True,2023-08-01,15,1,1,9,0,0,3,0,0
33688,True,2023-07-01,15,1,1,9,0,0,3,0,0
33689,True,2023-08-01,15,2,1,9,82,15,3,3,1
33690,True,2023-07-01,15,1,1,9,82,15,3,3,1
33691,True,2023-09-01,15,2,1,9,0,0,3,0,0
33692,True,2023-09-01,15,2,1,9,82,15,3,3,1
33693,True,2023-09-01,15,2,1,9,82,15,3,3,1
33694,True,2023-08-01,15,1,1,9,7,2,3,0,1
33695,True,2023-07-01,15,2,1,9,82,15,3,3,1
33696,True,2023-08-01,15,1,1,9,82,15,3,3,1
33697,True,2023-07-01,15,1,1,9,82,15,3,3,1
33698,True,2023-07-01,15,1,1,9,82,15,3,3,1
33699,True,2023-07-01,15,1,1,9,0,0,3,0,0
33700,True,2023-07-01,15,2,1,9,82,15,3,3,1
33701,True,2023-08-01,15,1,1,9,,3,3,0,1
33702,True,2023-09-01,15,2,1,9,82,15,3,3,1
33703,True,2023-08-01,15,2,1,9,82,15,3,3,1
33704,True,2023-07-01,15,2,1,9,82,15,3,3,1
33705,True,2023-08-01,15,1,99,9,82,15,3,3,1
33706,True,2023-07-01,15,2,1,9,89,23,3,0,7
33707,True,2023-09-01,15,2,1,9,82,15,3,3,1
33708,True,2023-07-01,15,1,1,9,85,17,3,4,1
33709,True,2023-08-01,15,1,1,9,82,15,3,3,1
33710,True,2023-08-01,15,1,1,8,70,13,3,0,5
33711,True,2023-09-01,15,1,1,9,,0,3,0,6
33712,True,2023-08-01,15,1,1,9,7,2,3,0,1
33713,True,2023-08-01,15,1,1,8,,0,3,0,6
33714,True,2023-08-01,15,1,1,8,70,13,3,0,5
33715,True,2023-08-01,15,2,1,9,76,13,3,0,5
33716,True,2023-08-01,15,1,99,9,70,13,3,0,5
33717,True,2023-08-01,15,2,99,9,70,13,3,0,5
33718,True,2023-08-01,15,2,1,9,77,13,3,0,5
33719,True,2023-08-01,15,1,1,9,70,13,3,0,5
33720,True,2023-09-01,15,1,1,9,77,13,3,0,5
33721,True,2023-08-01,15,1,1,9,77,13,3,0,5
33722,True,2023-08-01,15,2,99,9,76,13,3,0,5
33723,True,2023-08-01,15,1,99,9,76,13,3,0,5
33724,True,2023-08-01,15,2,1,9,76,13,3,0,5
33725,True,2023-08-01,15,1,1,9,76,13,3,0,5
33726,True,2023-08-01,15,2,1,9,76,13,3,0,5
33727,True,2023-08-01,15,2,1,9,76,13,3,0,5
33728,True,2023-08-01,15,2,1,9,70,13,3,0,5
33729,True,2023-09-01,15,2,1,9,76,13,3,0,5
33730,True,2023-07-01,15,1,1,9,0,0,3,0,0
33731,True,2023-08-01,15,1,1,9,0,0,3,0,0
33732,True,2023-08-01,15,2,99,9,70,13,3,0,5
33733,True,2023-09-01,15,2,1,9,82,15,3,3,1
33734,True,2023-09-01,15,2,1,9,82,15,3,3,1
33735,True,2023-09-01,15,2,1,9,0,0,3,0,0
33736,True,2023-09-01,15,1,1,9,0,0,3,0,0
33737,True,2023-09-01,15,2,1,9,82,15,3,3,1
33738,True,2023-09-01,15,1,1,9,0,0,1,0,0
33739,True,2023-08-01,15,1,1,9,82,15,3,3,1
33740,True,2023-08-01,15,1,1,9,19,6,1,3,1
33741,True,2023-07-01,15,2,1,9,82,15,3,3,1
33742,True,2023-09-01,15,1,4,9,19,6,3,3,1
33743,True,2023-08-01,15,1,1,9,82,15,3,3,1
33744,True,2023-07-01,15,1,1,9,0,0,3,0,0
33745,True,2023-08-01,15,2,1,9,82,15,3,3,1
33746,True,2023-08-01,15,2,1,9,82,15,3,3,1
33747,True,2023-07-01,15,1,1,9,82,15,3,3,1
33748,True,2023-08-01,15,2,1,9,82,15,3,3,1
33749,True,2023-07-01,15,2,1,9,82,15,3,3,1
33750,True,2023-08-01,1,1,1,9,70,13,3,3,5
33751,True,2023-08-01,1,1,1,9,70,13,3,0,5
33752,True,2023-09-01,1,1,1,9,77,13,3,0,5
33753,True,2023-07-01,15,2,1,9,82,15,3,3,1
33754,True,2023-09-01,15,1,1,9,19,6,3,3,1
33755,True,2023-09-01,15,1,1,9,82,15,3,3,1
33756,True,2023-07-01,15,1,1,9,82,15,3,3,1
33757,True,2023-09-01,15,2,1,9,82,15,3,3,1
33758,True,2023-09-01,15,1,1,9,82,15,3,3,1
33759,True,2023-08-01,15,1,1,9,82,15,3,3,1
33760,True,2023-08-01,15,1,1,9,17,5,3,3,1
33761,True,2023-07-01,15,1,1,9,57,12,3,0,4
33762,True,2023-09-01,15,1,1,9,76,13,3,0,5
33763,True,2023-08-01,15,2,1,9,70,13,3,0,5
33764,True,2023-08-01,15,1,1,9,85,17,3,4,1
33765,True,2023-08-01,15,1,1,8,70,13,3,0,5
33766,True,2023-07-01,15,2,1,9,82,15,3,3,1
33767,True,2023-08-01,15,2,1,9,82,15,3,3,1
33768,True,2023-08-01,15,1,1,9,0,0,3,0,0
33769,True,2023-09-01,15,1,1,9,0,0,3,0,0
33770,True,2023-08-01,15,2,1,9,76,13,3,0,5
33771,True,2023-08-01,15,2,1,9,70,13,3,0,5
33772,True,2023-08-01,15,1,1,9,76,13,3,0,5
33773,True,2023-08-01,15,1,1,9,76,13,3,0,5
33774,True,2023-08-01,15,2,1,9,70,13,3,0,5
33775,True,2023-08-01,15,1,1,9,0,0,3,0,0
33776,True,2023-07-01,1,2,1,9,82,15,3,3,1
33777,True,2023-08-01,15,2,1,9,76,13,3,0,5
33778,True,2023-08-01,1,1,99,9,19,6,3,3,1
33779,True,2023-09-01,15,2,1,9,76,13,3,0,5
33780,True,2023-08-01,1,1,1,9,19,6,3,3,1
33781,True,2023-09-01,15,1,1,9,76,13,3,0,5
33782,True,2023-08-01,15,2,1,9,70,13,3,0,5
33783,True,2023-07-01,1,2,1,9,82,15,3,3,1
33784,True,2023-08-01,15,1,99,9,76,13,3,0,5
33785,True,2023-08-01,15,2,99,9,76,13,3,0,5
33786,True,2023-08-01,15,1,1,9,0,0,3,0,0
33787,True,2023-09-01,15,2,1,9,82,15,3,3,1
33788,True,2023-09-01,15,1,1,9,19,6,3,3,1
33789,True,2023-07-01,15,1,1,9,0,0,3,0,0
33790,True,2023-08-01,15,2,1,9,82,15,3,3,1
33791,True,2023-08-01,15,1,1,9,82,15,3,3,1
33792,True,2023-07-01,15,2,1,9,82,15,3,3,1
33793,True,2023-08-01,15,2,1,9,82,15,3,3,1
33794,True,2023-08-01,15,2,1,9,82,15,3,3,1
33795,True,2023-07-01,15,1,1,9,82,15,3,3,1
33796,True,2023-08-01,15,2,1,9,82,15,3,3,1
33797,True,2023-07-01,15,2,1,9,82,15,3,3,1
33798,True,2023-07-01,15,1,99,9,82,15,3,3,1
33799,True,2023-07-01,15,2,1,9,82,15,3,3,1
33800,True,2023-08-01,15,2,1,9,82,15,3,3,1
33801,True,2023-07-01,1,1,1,9,82,15,3,3,1
33802,True,2023-08-01,15,2,1,9,82,15,3,3,1
33803,True,2023-07-01,1,2,1,9,82,15,3,3,1
33804,True,2023-07-01,15,1,1,9,7,2,3,0,1
33805,True,2023-08-01,15,1,1,9,17,5,3,3,1
33806,True,2023-09-01,15,2,1,9,82,15,3,3,1
33807,True,2023-07-01,15,1,1,9,85,17,3,4,1
33808,True,2023-08-01,15,2,1,9,69,13,3,0,5
33809,True,2023-08-01,15,2,1,9,7,2,3,0,1
33810,True,2023-08-01,15,1,1,9,70,13,3,0,5
33811,True,2023-08-01,15,1,1,8,7,2,3,0,1
33812,True,2023-09-01,15,1,1,9,85,17,3,4,1
33813,True,2023-08-01,15,1,1,9,82,15,3,3,1
33814,True,2023-08-01,15,1,1,9,0,0,3,0,0
33815,True,2023-08-01,15,2,1,9,76,13,3,0,5
33816,True,2023-08-01,15,2,1,9,77,13,3,0,5
33817,True,2023-08-01,15,2,99,9,85,17,3,4,1
33818,True,2023-08-01,15,2,1,9,76,13,3,0,5
33819,True,2023-08-01,15,1,1,9,76,13,3,0,5
33820,True,2023-08-01,15,1,99,9,76,13,3,0,5
33821,True,2023-08-01,15,2,1,9,70,13,3,0,5
33822,True,2023-08-01,15,2,99,9,76,13,3,0,5
33823,True,2023-08-01,15,1,1,9,70,13,3,0,5
33824,True,2023-08-01,15,1,1,9,70,13,3,0,5
33825,True,2023-08-01,15,2,99,9,76,13,3,0,5
33826,True,2023-08-01,15,2,1,9,76,13,3,0,5
33827,True,2023-08-01,15,2,1,9,0,0,1,0,0
33828,True,2023-08-01,15,2,1,9,0,0,3,0,0
33829,True,2023-07-01,15,2,1,9,82,15,3,3,1
33830,True,2023-08-01,15,1,1,9,82,15,3,3,1
33831,True,2023-09-01,15,2,1,9,82,15,3,3,1
33832,True,2023-07-01,15,1,2,9,1,1,1,0,1
33833,True,2023-09-01,15,1,1,9,82,15,3,3,1
33834,True,2023-08-01,15,2,1,9,82,15,3,3,1
33835,True,2023-09-01,15,1,1,9,19,6,3,3,1
33836,True,2023-08-01,15,2,1,9,82,15,3,3,1
33837,True,2023-08-01,15,2,1,9,82,15,3,3,1
33838,True,2023-09-01,15,1,1,9,82,15,3,3,1
33839,True,2023-08-01,15,2,1,9,82,15,3,3,1
33840,True,2023-07-01,15,2,1,9,82,15,3,3,1
33841,True,2023-08-01,15,2,1,9,82,15,3,3,1
33842,True,2023-08-01,15,2,1,9,82,15,3,3,1
33843,True,2023-09-01,1,1,1,9,0,0,3,0,0
33844,True,2023-07-01,1,1,1,9,0,0,3,0,0
