fecha,Edad,Valor,id_depa_sede,id_depa_procedencia,id_municipio_sede,id_municipio_procedencia,id_sede,id_tipo_delito,id_atencion,id_grupo_etnico,id_orientacion_sexual,id_atencion_vcm
2022-04-10,29,1,20,23,9,1712,7,1,1,6,3,2780
2021-08-13,26,1,1,14,1,304,2,1,1,13,5,2781
2022-03-23,53,1,20,20,9,9,7,1,1,1,3,2782
2021-12-08,31,1,1,1,1,115,2,3,1,1,3,2783
2021-06-15,39,1,20,1,9,1,7,1,1,1,3,2784
2021-08-03,26,1,20,1,9,114,7,3,1,1,3,2785
2022-03-11,41,1,1,16,1,1315,2,4,1,1,3,2786
2020-11-02,56,1,1,7,1,1,2,1,1,13,5,2787
2022-01-24,35,1,1,1,1,1,2,3,1,13,5,2788
2021-06-09,22,1,20,1,9,1,7,1,1,4,3,2789
2021-06-09,22,1,20,1,9,,7,1,1,4,3,2790
2022-06-03,35,1,4,20,22,9,6,4,1,1,3,2791
2022-01-12,34,1,1,2,1,8,2,1,1,13,3,2792
2022-03-05,39,1,1,1,1,108,2,1,1,13,3,2793
2021-06-16,29,1,20,1,9,1,7,3,1,6,3,2794
2022-03-11,39,1,1,1,1,1,2,1,1,13,3,2795
2021-06-16,32,1,20,1,9,1,7,3,1,6,3,2796
2022-03-21,35,1,1,1,1,108,2,1,1,13,3,2797
2021-10-25,29,1,20,1,9,106,7,3,1,6,3,2798
2022-03-24,35,1,1,1,1,1,2,1,1,13,3,2799
2022-04-01,42,1,1,1,1,1,2,1,1,13,3,2800
2022-03-25,24,1,1,23,1,1311,2,1,1,13,3,2801
2022-04-15,28,1,1,1,1,1,2,1,1,13,3,2802
2022-04-21,25,1,1,21,1,1001,2,1,1,13,3,2803
2021-07-25,34,1,1,21,1,1007,2,1,1,13,5,2804
2022-04-22,47,1,1,21,1,1002,2,1,1,13,3,2805
2022-05-04,38,1,1,1,1,1,2,1,1,13,3,2806
2021-05-12,45,1,1,9,1,1106,2,1,1,1,3,2807
2021-03-30,41,1,1,1,1,1,2,1,1,1,3,2808
2021-04-20,22,1,1,9,1,1106,2,1,1,1,3,2809
2021-03-20,32,1,1,20,1,,2,3,1,1,3,2810
2021-07-22,29,1,20,20,9,9,7,1,1,6,3,2811
2022-03-25,46,1,20,20,9,9,7,1,1,1,3,2812
2022-01-31,29,1,1,1,1,102,2,1,1,13,3,2813
2022-06-29,29,1,20,1,9,116,7,1,1,6,3,2814
2021-04-13,26,1,1,20,1,9,2,1,1,13,5,2815
2022-05-24,28,1,1,9,1,1108,2,4,1,13,3,2816
2021-03-09,40,1,1,21,1,1002,2,1,1,13,5,2817
2022-10-22,28,1,1,1,1,1,2,1,1,1,3,2818
2021-10-25,26,1,1,9,1,11,2,3,1,2,3,2819
2020-11-10,36,1,1,16,1,1316,2,1,1,13,5,2820
2021-08-09,64,1,1,21,1,1006,2,3,1,13,3,2821
2020-12-05,27,1,1,7,1,1206,2,1,1,13,5,2822
2021-08-03,21,1,20,1,9,108,7,3,1,2,3,2823
2022-12-22,39,1,1,9,1,11,2,1,1,1,3,2824
2020-11-10,36,1,1,21,1,1001,2,1,1,13,5,2825
2021-06-28,32,1,20,1,9,1,7,3,1,1,3,2826
2020-12-09,28,1,4,16,22,13,6,3,1,1,3,2827
2021-08-03,42,1,20,7,9,1204,7,5,1,1,3,2828
2020-11-02,51,1,1,20,1,9,2,1,1,1,3,2829
2021-10-14,44,1,20,1,9,1,7,3,1,1,3,2830
2020-12-09,49,1,4,20,22,919,6,4,1,1,3,2831
2020-12-02,20,1,1,1,1,1,2,3,1,1,3,2832
2020-12-04,29,1,1,20,1,911,2,1,1,13,5,2833
2021-05-23,63,1,4,1,22,1,6,3,1,1,3,2834
2021-03-24,43,1,1,1,1,1,2,1,1,13,5,2835
2021-06-22,27,1,20,1,9,107,7,4,1,8,3,2836
2022-02-28,46,1,1,1,1,1,2,1,1,13,5,2837
2020-12-09,23,1,4,1,22,1,6,4,1,1,3,2838
2021-02-22,78,1,1,1,1,1,2,1,1,13,3,2839
2021-03-22,43,1,1,1,1,1,2,1,1,13,5,2840
2021-09-22,49,1,1,4,1,2,2,1,1,1,3,2841
2021-08-13,36,1,1,1,1,1,2,1,1,1,3,2842
2022-02-11,35,1,1,1,1,1,2,4,1,1,3,2843
2020-11-20,25,1,1,1,1,1,2,1,1,13,5,2844
2021-03-30,42,1,1,1,1,1,2,1,1,13,5,2845
2020-10-22,52,1,1,1,1,1,2,1,1,1,3,2846
2022-02-16,25,1,1,1,1,1,2,1,1,13,3,2847
2020-10-16,67,1,1,1,1,1,2,3,1,1,3,2848
2020-02-11,32,1,1,1,1,1,2,1,1,13,5,2849
2020-10-15,29,1,1,1,1,1,2,1,1,13,3,2850
2021-06-14,60,1,20,1,9,1,7,4,1,1,3,2851
2022-06-08,44,1,1,1,1,1,2,1,1,13,3,2852
2021-04-19,59,1,1,1,1,1,2,2,1,1,3,2853
2022-04-28,32,1,1,1,1,1,2,4,1,13,5,2854
2022-02-22,41,1,1,1,1,1,2,1,1,13,3,2855
2021-03-30,21,1,1,1,1,1,2,3,1,1,3,2856
2021-06-17,25,1,20,1,9,108,7,4,1,6,3,2857
2021-10-25,51,1,1,1,1,1,2,4,1,1,3,2858
2021-11-04,42,1,1,1,1,1,2,3,1,2,3,2859
2022-02-25,36,1,1,1,1,1,2,1,1,1,3,2860
2021-06-23,28,1,20,20,9,9,7,3,1,1,3,2861
2022-03-17,31,1,1,1,1,1,2,1,1,13,5,2862
2021-07-04,44,1,20,1,9,1,7,4,1,1,3,2863
2021-05-12,47,1,1,1,1,1,2,1,1,13,5,2864
2022-01-20,44,1,1,1,1,1,2,3,1,1,3,2865
2021-04-21,27,1,1,1,1,108,2,1,1,13,5,2866
2021-11-23,37,1,1,1,1,1,2,3,1,1,3,2867
2021-10-08,51,1,1,1,1,1,2,1,1,13,5,2868
2022-03-03,27,1,1,14,1,301,2,1,1,13,3,2869
2020-10-21,64,1,1,1,1,1,2,1,1,13,3,2870
2021-02-22,32,1,1,1,1,1,2,1,1,13,5,2871
2020-10-21,46,1,1,1,1,1,2,1,1,13,3,2872
2020-10-24,26,1,1,19,1,704,2,3,1,13,3,2873
2020-10-13,44,1,1,8,1,509,2,1,1,13,3,2874
2020-10-24,76,1,1,1,1,1,2,3,1,1,3,2875
2020-12-01,50,1,1,1,1,108,2,3,1,1,3,2876
2022-07-26,24,1,1,1,1,102,2,4,1,13,3,2877
2020-11-24,50,1,1,20,1,,2,2,1,1,3,2878
2022-01-20,32,1,1,4,1,2,2,1,1,13,3,2879
2021-08-05,36,1,20,1,9,1,7,3,1,1,3,2880
2021-08-05,25,1,20,1,9,1,7,3,1,1,3,2881
2022-08-12,53,1,1,16,1,13,2,1,1,1,3,2882
2021-08-01,36,1,20,1,9,1,7,4,1,1,3,2883
2020-10-24,58,1,1,1,1,1,2,1,1,13,3,2884
2021-12-15,38,1,1,1,1,1,2,1,1,13,5,2885
2021-11-02,44,1,20,1,9,115,7,3,1,13,3,2886
2020-11-18,33,1,1,1,1,1,2,1,1,13,5,2887
2021-09-20,37,1,1,1,1,115,2,1,1,13,3,2888
2021-09-20,37,1,1,1,1,1,2,1,1,13,3,2889
2020-10-30,34,1,1,14,1,308,2,1,1,13,5,2890
2020-10-13,39,1,1,4,1,2,2,1,1,13,3,2891
2021-01-28,47,1,1,1,1,108,2,1,1,13,5,2892
2020-12-11,58,1,4,1,22,106,6,1,1,13,5,2893
2021-01-04,48,1,1,1,1,1,2,1,1,13,5,2894
2022-02-05,48,1,1,14,1,301,2,1,1,13,5,2895
2021-06-17,46,1,1,1,1,1,2,1,1,13,5,2896
2022-12-06,47,1,1,1,1,108,2,1,1,13,5,2897
2020-10-22,55,1,1,1,1,1,2,1,1,13,3,2898
2021-10-08,28,1,1,4,1,2206,2,1,1,13,5,2899
2020-12-11,27,1,4,1,22,1,6,3,1,13,5,2900
2020-12-11,26,1,4,4,22,22,6,1,1,13,5,2901
2020-10-23,32,1,4,1,22,1,6,1,1,13,5,2902
2021-08-27,44,1,20,1,9,1,7,1,1,1,3,2903
2021-10-20,36,1,1,10,1,201,2,1,1,1,3,2904
2020-10-23,33,1,1,1,1,1,2,1,1,1,3,2905
2021-01-12,32,1,1,1,1,115,2,1,1,13,3,2906
2021-11-15,33,1,1,4,1,2,2,3,1,1,3,2907
2021-03-19,25,1,1,1,1,103,2,1,1,1,3,2908
2020-10-30,73,1,1,4,1,22,2,1,1,13,3,2909
2021-07-28,39,1,1,1,1,115,2,3,1,13,3,2910
2020-10-08,49,1,4,4,22,22,6,1,1,13,5,2911
2022-10-23,53,1,1,20,1,902,2,1,1,13,5,2912
2021-08-30,34,1,20,4,9,22,7,1,1,6,3,2913
2021-03-27,50,1,1,1,1,1,2,1,1,1,3,2914
2020-10-23,43,1,4,4,22,22,6,1,1,13,5,2915
2022-03-07,38,1,1,4,1,22,2,1,1,1,3,2916
2021-04-02,30,1,1,20,1,9,2,1,1,1,3,2917
2021-10-25,53,1,20,1,9,1,7,3,1,1,3,2918
2020-11-08,70,1,1,20,1,,2,1,1,1,3,2919
2021-08-02,24,1,20,16,9,13,7,3,1,1,3,2920
2020-10-25,43,1,1,20,1,9,2,1,1,13,5,2921
2020-10-23,84,1,20,20,9,9,7,3,1,1,3,2922
2021-08-02,41,1,20,20,9,9,7,3,1,1,3,2923
2021-07-27,30,1,20,16,9,1328,7,3,1,6,3,2924
2021-08-01,30,1,20,16,9,13,7,3,1,1,3,2925
2021-06-21,30,1,20,23,9,1711,7,3,1,1,3,2926
2021-08-03,39,1,20,20,9,9,7,3,1,2,3,2927
2022-01-07,38,1,20,16,9,1015,7,1,1,1,3,2928
2020-10-20,62,1,1,1,1,115,2,1,1,1,3,2929
2021-09-21,34,1,20,16,9,13,7,3,1,1,3,2930
2021-08-02,47,1,20,20,9,9,7,4,1,1,3,2931
2021-09-01,49,1,20,16,9,13,7,3,1,6,3,2932
2022-10-23,31,1,20,20,9,923,7,1,1,13,3,2933
2021-10-14,54,1,20,16,9,13,7,3,1,1,3,2934
2021-08-01,41,1,20,16,9,13,7,4,1,1,3,2935
2021-08-01,56,1,20,16,9,13,7,3,1,1,3,2936
2021-08-01,42,1,20,16,9,1302,7,4,1,1,3,2937
2022-05-04,30,1,8,,5,,5,3,1,13,5,2938
2020-10-17,28,1,1,16,1,13,2,1,1,1,3,2939
2021-08-05,33,1,1,14,1,308,2,4,1,1,3,2940
2020-12-11,57,1,4,23,22,1712,6,4,1,13,5,2941
2020-10-31,27,1,1,1,1,1,2,1,1,13,3,2942
2020-10-23,38,1,1,21,1,1010,2,2,1,13,5,2943
2022-10-24,21,1,1,1,1,115,2,3,1,13,5,2944
2021-03-05,27,1,4,21,22,1021,6,3,1,13,5,2945
2020-12-11,36,1,4,4,22,2206,6,4,1,13,5,2946
2020-10-26,47,1,4,4,22,22,6,3,1,1,3,2947
2022-10-24,65,1,1,4,1,2212,2,1,1,13,5,2948
2020-12-11,24,1,4,1,22,1,6,3,1,13,3,2949
2020-10-23,37,1,1,15,1,414,2,1,1,1,3,2950
2020-12-11,24,1,4,21,22,1001,6,3,1,13,3,2951
2021-06-12,45,1,1,1,1,1,2,1,1,13,5,2952
2020-12-11,62,1,4,21,22,1010,6,4,1,13,3,2953
2020-12-11,41,1,4,4,22,22,6,1,1,13,5,2954
2021-01-07,21,1,1,4,1,2216,2,1,1,13,3,2955
2020-12-11,33,1,4,4,22,22,6,3,1,13,3,2956
2020-11-07,54,1,4,1,22,1,6,1,1,13,3,2957
2022-10-24,48,1,1,4,1,2,2,1,1,1,3,2958
2021-01-11,61,1,4,1,22,1,6,3,1,1,3,2959
2021-07-06,28,1,20,4,9,22,7,3,1,1,3,2960
2020-12-03,33,1,1,1,1,1,2,1,1,13,3,2961
2020-12-11,22,1,4,24,22,2106,6,3,1,1,3,2962
2020-12-11,21,1,4,20,22,,6,4,1,1,3,2963
2021-01-06,57,1,1,15,1,403,2,1,1,13,3,2964
2020-12-11,35,1,4,4,22,2,6,1,1,13,3,2965
2020-10-24,36,1,1,4,1,2216,2,1,1,1,3,2966
2020-12-11,31,1,4,1,22,116,6,3,1,13,3,2967
2021-09-15,24,1,1,20,1,,2,1,1,13,3,2968
2021-05-24,38,1,1,4,1,2,2,1,1,13,5,2969
2022-03-17,42,1,4,1,22,113,6,1,1,13,5,2970
2021-02-23,35,1,1,21,1,1010,2,1,1,13,5,2971
2021-11-02,34,1,1,4,1,22,2,1,1,13,5,2972
2021-06-12,31,1,1,21,1,1006,2,1,1,13,5,2973
2021-11-02,39,1,1,21,1,1001,2,1,1,13,5,2974
2020-12-11,37,1,4,4,22,2205,6,4,1,1,3,2975
2021-11-02,42,1,1,4,1,22,2,1,1,13,5,2976
2020-12-09,36,1,4,21,22,1019,6,4,1,13,5,2977
2021-12-23,35,1,1,4,1,22,2,1,1,13,5,2978
2020-12-24,36,1,1,4,1,22,2,1,1,1,3,2979
2020-12-12,21,1,4,21,22,1020,6,4,1,1,3,2980
2020-12-11,37,1,4,21,22,1001,6,3,1,13,3,2981
2020-12-09,58,1,4,4,22,22,6,3,1,13,5,2982
2020-12-10,72,1,4,21,22,1003,6,3,1,13,3,2983
2020-12-11,29,1,4,4,22,22,6,4,1,13,5,2984
2022-08-09,32,1,1,20,1,915,2,1,1,13,5,2985
2020-12-10,17,1,4,1,22,108,6,4,1,1,3,2986
2020-10-24,55,1,1,12,1,1501,2,1,1,1,3,2987
2021-12-27,29,1,20,1,9,1,7,4,1,1,3,2988
2021-12-23,34,1,1,4,1,22,2,1,1,13,5,2989
2021-08-21,37,1,1,1,1,104,2,1,1,13,5,2990
2021-12-23,34,1,1,21,1,1021,2,1,1,13,5,2991
2022-05-03,39,1,1,21,1,1004,2,1,1,13,3,2992
2021-06-19,45,1,1,7,1,,2,1,1,13,5,2993
2021-08-23,36,1,1,21,1,1008,2,1,1,13,5,2994
2020-10-23,54,1,1,21,1,1001,2,1,1,13,5,2995
2022-04-18,32,1,20,1,9,1,7,1,1,6,3,2996
2020-10-26,36,1,1,4,1,22,2,1,1,13,5,2997
2022-07-02,24,1,1,21,1,1001,2,3,1,13,3,2998
2021-07-29,35,1,1,21,1,1020,2,1,1,13,3,2999
2022-05-06,50,1,1,5,1,1401,2,1,1,13,3,3000
2020-10-23,73,1,1,1,1,1,2,1,1,13,5,3001
2021-11-17,25,1,1,19,1,706,2,1,1,1,3,3002
2021-07-27,54,1,1,21,1,1019,2,1,1,13,5,3003
2021-11-10,41,1,1,1,1,1,2,1,1,13,3,3004
2021-06-23,26,1,20,7,9,1226,7,4,1,1,3,3005
2020-10-24,52,1,1,21,1,1006,2,2,1,13,5,3006
2022-05-19,38,1,1,20,1,9,2,1,1,13,3,3007
2020-10-26,62,1,1,1,1,1,2,1,1,13,5,3008
2022-05-19,35,1,1,1,1,110,2,1,1,13,3,3009
2020-10-20,51,1,1,16,1,13,2,1,1,13,5,3010
2021-11-19,49,1,20,1,9,1,7,3,1,2,3,3011
2022-01-15,23,1,1,1,1,110,2,1,1,13,5,3012
2022-05-26,40,1,1,21,1,1001,2,1,1,13,3,3013
2021-03-29,40,1,1,1,1,1,2,4,1,1,3,3014
2020-10-24,32,1,1,1,1,105,2,1,1,13,5,3015
2021-06-17,32,1,1,20,1,9,2,1,1,13,5,3016
2021-06-21,25,1,20,1,9,1,7,4,1,6,3,3017
2022-04-22,33,1,1,1,1,1,2,1,1,13,5,3018
2020-11-08,45,1,1,20,1,,2,1,1,13,5,3019
2021-07-15,27,1,20,21,9,1001,7,1,1,13,3,3020
2020-10-26,48,1,1,20,1,9,2,1,1,1,3,3021
2021-06-21,25,1,20,1,9,1,7,4,1,6,3,3022
2021-09-07,49,1,1,1,1,115,2,1,1,6,3,3023
2021-12-01,36,1,20,1,9,1,7,3,1,13,5,3024
2022-03-17,35,1,1,1,1,1,2,3,1,1,3,3025
2021-09-13,27,1,20,20,9,9,7,3,1,13,3,3026
2022-06-20,29,1,1,1,1,1,2,3,1,13,5,3027
2021-06-15,33,1,20,1,9,1,7,3,1,1,3,3028
2021-03-06,29,1,1,20,1,9,2,3,1,2,3,3029
2021-08-10,56,1,20,20,9,9,7,4,1,1,3,3030
2020-10-26,31,1,1,1,1,106,2,3,1,2,3,3031
2021-09-20,24,1,20,20,9,9,7,3,1,1,3,3032
2021-06-10,45,1,20,20,9,923,7,4,1,1,3,3033
2021-07-26,54,1,20,17,9,613,7,4,1,6,3,3034
2022-03-29,23,1,20,20,9,9,7,1,1,13,3,3035
2022-01-26,37,1,20,1,9,1,7,1,1,6,3,3036
2021-06-28,36,1,20,1,9,1,7,4,1,1,3,3037
2022-10-25,41,1,1,1,1,1,2,1,1,1,3,3038
2020-12-10,32,1,4,12,22,1504,6,4,1,13,5,3039
2020-10-21,43,1,1,12,1,1501,2,3,1,13,5,3040
2022-10-25,64,1,1,4,1,22,2,1,1,3,3,3041
2021-08-06,27,1,1,1,1,1,2,3,1,1,3,3042
2021-08-05,25,1,1,4,1,22,2,3,1,1,3,3043
2021-12-27,69,1,20,23,9,1701,7,3,1,2,3,3044
2022-02-10,37,1,4,12,22,1502,6,3,1,13,3,3045
2022-02-07,37,1,4,4,22,2,6,2,1,1,3,3046
2022-10-25,25,1,1,4,1,2216,2,3,1,13,3,3047
2020-12-10,61,1,4,1,22,1,6,4,1,13,5,3048
2022-06-02,29,1,8,14,5,311,5,3,1,1,3,3049
2021-05-24,38,1,1,7,1,109,2,1,1,13,5,3050
2020-12-10,33,1,4,1,22,1,6,4,1,13,5,3051
2020-11-01,40,1,1,4,1,22,2,3,1,13,3,3052
2022-06-21,24,1,1,1,1,1,2,1,1,13,3,3053
2020-12-11,33,1,4,1,22,1,6,3,1,1,3,3054
2021-08-18,37,1,1,4,1,22,2,3,1,13,3,3055
2022-10-25,44,1,1,1,1,1,2,1,1,1,3,3056
2021-08-02,41,1,1,21,1,1010,2,1,1,13,5,3057
2022-02-05,29,1,1,21,1,1001,2,3,1,13,5,3058
2022-10-25,39,1,20,7,9,12,7,1,1,1,3,3059
2021-11-26,31,1,15,15,4,4,3,3,1,13,5,3060
2022-02-27,39,1,20,1,9,108,7,3,1,1,3,3061
2022-02-04,38,1,4,7,22,1203,6,4,1,1,3,3062
2021-09-08,43,1,20,1,9,1,7,4,1,1,3,3063
2022-06-30,27,1,1,1,1,115,2,1,1,1,3,3064
2020-12-09,43,1,4,4,22,2203,6,4,1,13,5,3065
2020-10-26,41,1,1,15,1,405,2,1,1,13,3,3066
2020-12-11,51,1,4,15,22,4,6,3,1,1,3,3067
2022-02-10,27,1,4,4,22,2216,6,3,1,1,3,3068
2020-12-11,25,1,4,4,22,2217,6,4,1,13,5,3069
2022-04-29,54,1,15,1,4,115,3,4,1,1,3,3070
2022-06-28,23,1,1,1,1,1,2,1,1,13,3,3071
2021-02-05,30,1,1,15,1,403,2,1,1,1,3,3072
2020-12-11,46,1,4,1,22,1,6,3,1,13,3,3073
2021-09-12,51,1,1,1,1,106,2,1,1,13,3,3074
2022-10-25,48,1,1,4,1,22,2,1,1,13,5,3075
2020-10-23,40,1,1,1,1,110,2,1,1,13,5,3076
2022-06-30,26,1,1,4,1,,2,1,1,13,3,3077
2022-10-25,40,1,20,4,9,22,7,1,1,1,3,3078
2020-12-10,24,1,4,12,22,1501,6,4,1,13,5,3079
2022-10-25,40,1,1,1,1,115,2,1,1,13,3,3080
2020-10-23,40,1,1,4,1,22,2,1,1,1,3,3081
2021-09-16,27,1,20,1,9,1,7,3,1,1,3,3082
2021-11-16,47,1,1,4,1,2,2,1,1,13,3,3083
2020-10-23,23,1,1,15,1,4,2,1,1,1,3,3084
2021-11-05,40,1,15,1,4,1,3,3,1,2,3,3085
2022-08-09,44,1,15,15,4,,3,1,1,13,3,3086
2022-10-25,49,1,3,1,1601,1,1,1,1,1,3,3087
2020-12-04,30,1,1,1,1,1,2,1,1,1,3,3088
2021-11-26,41,1,15,3,4,1604,3,3,1,1,3,3089
2021-04-18,51,1,1,1,1,1,2,3,1,1,3,3090
2020-12-03,35,1,1,1,1,1,2,1,1,1,3,3091
2022-08-09,39,1,15,7,4,1219,3,4,1,1,3,3092
2021-09-07,30,1,1,12,1,1508,2,3,1,1,3,3093
2021-07-24,30,1,1,21,1,1012,2,1,1,1,3,3094
2020-06-16,49,1,1,1,1,1,2,1,1,1,3,3095
2022-07-26,26,1,1,1,1,1,2,1,1,13,3,3096
2021-10-18,20,1,1,21,1,1001,2,4,1,1,3,3097
2020-11-03,36,1,1,1,1,107,2,1,1,1,3,3098
2022-04-26,30,1,1,1,1,1,2,3,1,13,3,3099
2022-10-25,41,1,20,7,9,12,7,3,1,13,3,3100
2021-06-04,47,1,1,1,1,1,2,1,1,13,5,3101
2022-08-23,24,1,1,20,1,9,2,1,1,13,3,3102
2020-11-02,43,1,1,20,1,916,2,1,1,13,5,3103
2022-04-26,49,1,1,1,1,1,2,3,1,1,3,3104
2021-11-11,38,1,1,1,1,108,2,1,1,13,3,3105
2020-11-11,76,1,1,21,1,1003,2,1,1,13,5,3106
2022-03-23,38,1,1,1,1,1,2,4,1,13,5,3107
2021-02-26,42,1,1,1,1,1,2,1,1,13,5,3108
2021-11-20,22,1,1,1,1,106,2,1,1,1,3,3109
2021-07-24,45,1,1,1,1,1,2,1,1,3,3,3110
2021-12-24,31,1,1,12,1,1503,2,3,1,13,3,3111
2021-08-27,34,1,1,20,1,,2,1,1,13,3,3112
2021-06-09,34,1,20,17,9,609,7,1,1,1,3,3113
2021-06-14,54,1,1,,1,,2,1,1,13,3,3114
2021-10-14,51,1,1,8,1,507,2,4,1,13,3,3115
2022-10-25,30,1,20,1,9,1,7,3,1,8,3,3116
2021-08-15,28,1,20,8,9,5,7,1,1,1,3,3117
2021-08-25,35,1,20,20,9,914,7,1,1,1,3,3118
2021-02-20,37,1,1,8,1,507,2,3,1,13,3,3119
2021-08-12,42,1,1,1,1,1,2,1,1,13,5,3120
2022-03-10,32,1,1,9,1,1106,2,1,1,13,3,3121
2021-07-27,48,1,1,1,1,1,2,1,1,13,5,3122
2022-02-05,36,1,20,9,9,1106,7,4,1,1,3,3123
2021-12-15,29,1,20,1,9,115,7,1,1,1,3,3124
2021-12-15,36,1,20,1,9,1,7,1,1,1,3,3125
2020-11-02,46,1,1,9,1,1102,2,1,1,13,5,3126
2020-10-26,40,1,1,1,1,1,2,3,1,13,3,3127
2021-06-13,30,1,20,20,9,914,7,4,1,1,3,3128
2021-12-15,33,1,20,21,9,1003,7,1,1,1,3,3129
2021-01-20,34,1,1,17,1,601,2,1,1,13,5,3130
2021-04-06,31,1,1,21,1,1006,2,1,1,13,5,3131
2021-11-19,30,1,20,20,9,9,7,1,1,6,3,3132
2020-11-03,23,1,1,1,1,1,2,1,1,1,3,3133
2020-10-26,42,1,1,2,1,805,2,1,1,13,5,3134
2021-08-26,37,1,1,21,1,1020,2,1,1,13,5,3135
2020-10-23,51,1,1,21,1,1006,2,1,1,1,3,3136
2022-10-26,29,1,1,2,1,8,2,1,1,13,5,3137
2020-10-26,44,1,1,4,1,2205,2,1,1,1,3,3138
2020-10-27,39,1,1,1,1,,2,1,1,1,3,3139
2020-10-27,47,1,4,1,22,1,6,1,1,1,3,3140
2021-06-29,65,1,20,1,9,1,7,3,1,13,3,3141
2021-10-04,46,1,20,1,9,108,7,1,1,2,3,3142
2020-10-26,93,1,1,1,1,1,2,1,1,1,3,3143
2020-10-24,62,1,1,4,1,2205,2,1,1,13,5,3144
2021-09-08,28,1,20,1,9,1,7,4,1,1,3,3145
2021-10-20,37,1,20,21,9,1021,7,4,1,1,3,3146
2020-11-21,28,1,4,1,22,1,6,3,1,13,3,3147
2022-10-26,34,1,4,23,22,1701,6,3,1,1,3,3148
2022-10-25,42,1,1,20,1,9,2,1,1,13,5,3149
2021-10-26,69,1,20,1,9,1,7,3,1,2,3,3150
2021-09-08,41,1,20,2,9,803,7,4,1,1,3,3151
2020-10-24,65,1,1,20,1,920,2,1,1,13,5,3152
2020-11-12,41,1,1,21,1,1021,2,1,1,13,5,3153
2020-11-02,47,1,4,7,22,1211,6,4,1,13,3,3154
2022-10-26,30,1,20,21,9,1002,7,3,1,1,3,3155
2021-12-20,24,1,8,,5,,5,3,1,1,3,3156
2020-11-02,61,1,4,2,22,803,6,4,1,1,3,3157
2020-11-02,50,1,1,7,1,1203,2,1,1,13,5,3158
2021-09-08,42,1,20,3,9,1601,7,4,1,1,3,3159
2022-02-27,19,1,20,19,9,705,7,5,1,1,3,3160
2022-02-12,43,1,1,4,1,2,2,2,1,13,5,3161
2021-06-29,29,1,20,21,9,1002,7,3,1,1,3,3162
2021-09-14,25,1,20,21,9,1006,7,1,1,1,3,3163
2020-10-28,45,1,1,1,1,1,2,1,1,13,5,3164
2022-04-04,48,1,20,7,9,12,7,3,1,2,3,3165
2021-06-29,28,1,20,7,9,1208,7,2,1,1,3,3166
2022-05-29,40,1,15,15,4,415,3,4,1,13,3,3167
2022-10-26,38,1,3,7,1601,1204,1,1,1,13,5,3168
2021-09-08,27,1,20,7,9,1227,7,3,1,1,3,3169
2020-10-28,45,1,1,20,1,9,2,1,1,13,5,3170
2021-12-27,31,1,20,3,9,1609,7,4,1,1,3,3171
2022-10-26,40,1,1,7,1,109,2,3,1,1,3,3172
2021-06-21,43,1,1,15,1,4,2,1,1,13,5,3173
2020-12-07,54,1,4,4,22,,6,1,1,13,5,3174
2021-08-23,34,1,1,1,1,108,2,1,1,13,5,3175
2020-11-02,65,1,4,20,22,9,6,3,1,1,3,3176
2021-08-01,61,1,20,12,9,1501,7,3,1,1,3,3177
2022-10-26,45,1,1,1,1,1,2,1,1,1,3,3178
2022-10-26,40,1,1,15,1,415,2,1,1,13,5,3179
2022-10-26,40,1,1,9,1,11,2,1,1,13,5,3180
2022-02-05,63,1,20,1,9,1,7,3,1,1,3,3181
2021-12-27,38,1,20,1,9,1,7,3,1,1,3,3182
2022-10-26,40,1,1,1,1,108,2,1,1,13,5,3183
2022-10-26,43,1,1,17,1,603,2,4,1,13,5,3184
2022-10-26,43,1,1,17,1,603,2,4,1,13,5,3185
2022-10-26,43,1,1,17,1,603,2,4,1,13,5,3186
2022-10-26,40,1,1,9,1,1102,2,1,1,13,5,3187
2022-10-26,25,1,4,1,22,114,6,3,1,13,5,3188
2022-10-26,36,1,20,12,9,1501,7,4,1,1,3,3189
2021-08-01,44,1,20,9,9,1106,7,4,1,1,3,3190
2020-10-27,45,1,1,1,1,114,2,3,1,1,3,3191
2022-01-07,31,1,1,1,1,114,2,3,1,1,3,3192
2021-09-08,25,1,20,1,9,1,7,3,1,1,3,3193
2022-10-26,40,1,1,12,1,1502,2,1,1,13,5,3194
2021-08-01,41,1,20,23,9,1703,7,3,1,1,3,3195
2020-10-26,44,1,1,1,1,1,2,1,1,1,3,3196
2022-04-23,29,1,1,12,1,1501,2,1,1,3,3,3197
2020-11-03,53,1,1,1,1,1,2,1,1,1,3,3198
2021-11-15,32,1,1,1,1,107,2,1,1,1,3,3199
2020-11-02,23,1,1,23,1,1704,2,3,1,1,3,3200
2022-10-26,37,1,3,1,1601,1,1,1,1,1,3,3201
2020-11-09,24,1,1,23,1,1701,2,4,1,13,3,3202
2022-04-23,46,1,1,1,1,1,2,1,1,3,3,3203
2021-06-26,22,1,1,3,1,1601,2,1,1,1,3,3204
2021-11-21,42,1,1,23,1,1311,2,1,1,13,5,3205
2022-10-26,31,1,1,20,1,9,2,1,1,13,5,3206
2021-10-10,25,1,1,14,1,303,2,1,1,13,3,3207
2021-11-18,59,1,20,23,9,1703,7,3,1,1,3,3208
2020-10-24,32,1,1,12,1,1501,2,1,1,13,5,3209
2020-10-26,39,1,1,7,1,1225,2,1,1,1,3,3210
